# Time t    MSD(t)    d/dt MSD(t)
51.956667   29.049949   0.470483
52.206458   29.172072   0.499342
52.456250   29.299412   0.502666
52.706042   29.423195   0.537082
52.955833   29.567730   0.560828
53.205625   29.703375   0.592003
53.455417   29.863484   0.673570
53.705208   30.039880   0.743625
53.955000   30.234987   0.724126
54.204792   30.401641   0.653829
54.454583   30.561629   0.659791
54.704375   30.731262   0.679098
